uuid,level,type,metric,score
15181,emb,a_4_a_5,s,0.9910762
15181,emb,a_4_a_6,s,0.90721434
15181,emb,a_4_a_7,s,0.9910762
15181,emb,a_5_a_6,s,0.9240762
15181,emb,a_5_a_7,s,1.0000002
15181,emb,a_6_a_7,s,0.9240762
15182,emb,a_0_a_1,s,0.9376574
15182,emb,a_0_a_2,s,0.97210157
15182,emb,a_0_a_3,s,0.9839205
15182,emb,a_0_a_4,s,0.9678241
15182,emb,a_0_a_5,s,0.9822062
15182,emb,a_0_a_6,s,0.884369
15182,emb,a_0_a_7,s,0.96291494
15182,emb,a_1_a_2,s,0.9324985
15182,emb,a_1_a_3,s,0.95008385
15182,emb,a_1_a_4,s,0.90363324
15182,emb,a_1_a_5,s,0.9440562
15182,emb,a_1_a_6,s,0.89370114
15182,emb,a_1_a_7,s,0.89712393
15182,emb,a_2_a_3,s,0.97435737
15182,emb,a_2_a_4,s,0.95160353
15182,emb,a_2_a_5,s,0.97786963
15182,emb,a_2_a_6,s,0.8917954
15182,emb,a_2_a_7,s,0.98324597
15182,emb,a_3_a_4,s,0.95640105
15182,emb,a_3_a_5,s,0.98245436
15182,emb,a_3_a_6,s,0.88218343
15182,emb,a_3_a_7,s,0.9592622
15182,emb,a_4_a_5,s,0.96538186
15182,emb,a_4_a_6,s,0.8597028
15182,emb,a_4_a_7,s,0.9430681
15182,emb,a_5_a_6,s,0.91391134
15182,emb,a_5_a_7,s,0.9583885
15182,emb,a_6_a_7,s,0.8404968
15183,emb,a_0_a_1,s,0.9860631
15183,emb,a_0_a_2,s,0.8909384
15183,emb,a_0_a_3,s,0.9979862
15183,emb,a_0_a_4,s,0.9999999
15183,emb,a_0_a_5,s,0.9999999
15183,emb,a_0_a_6,s,0.99921525
15183,emb,a_0_a_7,s,0.9999999
15183,emb,a_1_a_2,s,0.8894696
15183,emb,a_1_a_3,s,0.9851352
15183,emb,a_1_a_4,s,0.9860631
15183,emb,a_1_a_5,s,0.9860631
15183,emb,a_1_a_6,s,0.9856684
15183,emb,a_1_a_7,s,0.9860631
15183,emb,a_2_a_3,s,0.8869803
15183,emb,a_2_a_4,s,0.8909384
15183,emb,a_2_a_5,s,0.8909384
15183,emb,a_2_a_6,s,0.88914734
15183,emb,a_2_a_7,s,0.8909384
15183,emb,a_3_a_4,s,0.9979862
15183,emb,a_3_a_5,s,0.9979862
15183,emb,a_3_a_6,s,0.9970556
15183,emb,a_3_a_7,s,0.9979862
15183,emb,a_4_a_5,s,0.9999999
15183,emb,a_4_a_6,s,0.99921525
15183,emb,a_4_a_7,s,0.9999999
15183,emb,a_5_a_6,s,0.99921525
15183,emb,a_5_a_7,s,0.9999999
15183,emb,a_6_a_7,s,0.99921525
15184,emb,a_0_a_1,s,0.99583304
15184,emb,a_0_a_2,s,0.99583304
15184,emb,a_0_a_3,s,0.99985844
15184,emb,a_0_a_4,s,0.99996436
15184,emb,a_0_a_5,s,0.99996436
15184,emb,a_0_a_6,s,0.99452496
15184,emb,a_0_a_7,s,0.99996436
15184,emb,a_1_a_2,s,1.0
15184,emb,a_1_a_3,s,0.9957969
15184,emb,a_1_a_4,s,0.9958327
15184,emb,a_1_a_5,s,0.9958327
15184,emb,a_1_a_6,s,0.9976664
15184,emb,a_1_a_7,s,0.9958327
15184,emb,a_2_a_3,s,0.9957969
15184,emb,a_2_a_4,s,0.9958327
15184,emb,a_2_a_5,s,0.9958327
15184,emb,a_2_a_6,s,0.9976664
15184,emb,a_2_a_7,s,0.9958327
15184,emb,a_3_a_4,s,0.9998921
15184,emb,a_3_a_5,s,0.9998921
15184,emb,a_3_a_6,s,0.9945258
15184,emb,a_3_a_7,s,0.9998921
15184,emb,a_4_a_5,s,1.0000001
15184,emb,a_4_a_6,s,0.99461174
15184,emb,a_4_a_7,s,1.0000001
15184,emb,a_5_a_6,s,0.99461174
15184,emb,a_5_a_7,s,1.0000001
15184,emb,a_6_a_7,s,0.99461174
15185,emb,a_0_a_1,s,0.9457563
15185,emb,a_0_a_2,s,0.9453
15185,emb,a_0_a_3,s,0.94706815
15185,emb,a_0_a_4,s,0.940919
15185,emb,a_0_a_5,s,0.9417716
15185,emb,a_0_a_6,s,0.93674284
15185,emb,a_0_a_7,s,0.94173694
15185,emb,a_1_a_2,s,0.95849466
15185,emb,a_1_a_3,s,0.9685799
15185,emb,a_1_a_4,s,0.9694944
15185,emb,a_1_a_5,s,0.96975285
15185,emb,a_1_a_6,s,0.97440255
15185,emb,a_1_a_7,s,0.9750886
15185,emb,a_2_a_3,s,0.95598304
15185,emb,a_2_a_4,s,0.95866597
15185,emb,a_2_a_5,s,0.9589207
15185,emb,a_2_a_6,s,0.9607785
15185,emb,a_2_a_7,s,0.9662261
15185,emb,a_3_a_4,s,0.98703086
15185,emb,a_3_a_5,s,0.98715365
15185,emb,a_3_a_6,s,0.9911215
15185,emb,a_3_a_7,s,0.98645204
15185,emb,a_4_a_5,s,0.9995566
15185,emb,a_4_a_6,s,0.9912881
15185,emb,a_4_a_7,s,0.98231894
15185,emb,a_5_a_6,s,0.99096644
15185,emb,a_5_a_7,s,0.9823745
15185,emb,a_6_a_7,s,0.98745596
15186,emb,a_0_a_1,s,0.98062325
15186,emb,a_0_a_2,s,0.9638923
15186,emb,a_0_a_3,s,0.9638917
15186,emb,a_0_a_4,s,0.96216613
15186,emb,a_0_a_5,s,0.96282303
15186,emb,a_0_a_6,s,0.9638923
15186,emb,a_0_a_7,s,0.9721116
15186,emb,a_1_a_2,s,0.9574146
15186,emb,a_1_a_3,s,0.988765
15186,emb,a_1_a_4,s,0.98691356
15186,emb,a_1_a_5,s,0.98993814
15186,emb,a_1_a_6,s,0.9574146
15186,emb,a_1_a_7,s,0.9809593
15186,emb,a_2_a_3,s,0.9565412
15186,emb,a_2_a_4,s,0.954201
15186,emb,a_2_a_5,s,0.9591511
15186,emb,a_2_a_6,s,1.0
15186,emb,a_2_a_7,s,0.9683951
15186,emb,a_3_a_4,s,0.9980644
15186,emb,a_3_a_5,s,0.9986044
15186,emb,a_3_a_6,s,0.9565412
15186,emb,a_3_a_7,s,0.9839511
15186,emb,a_4_a_5,s,0.99740344
15186,emb,a_4_a_6,s,0.954201
15186,emb,a_4_a_7,s,0.98230153
15186,emb,a_5_a_6,s,0.9591511
15186,emb,a_5_a_7,s,0.9848706
15186,emb,a_6_a_7,s,0.9683951
15187,emb,a_0_a_1,s,0.82645667
15187,emb,a_0_a_2,s,0.81515956
15187,emb,a_0_a_3,s,0.857206
15187,emb,a_0_a_4,s,0.7788995
15187,emb,a_0_a_5,s,0.8557106
15187,emb,a_0_a_6,s,0.98513603
15187,emb,a_0_a_7,s,0.8557106
15187,emb,a_1_a_2,s,0.9935739
15187,emb,a_1_a_3,s,0.92489064
15187,emb,a_1_a_4,s,0.9349266
15187,emb,a_1_a_5,s,0.94401485
15187,emb,a_1_a_6,s,0.816563
15187,emb,a_1_a_7,s,0.94401485
15187,emb,a_2_a_3,s,0.92828906
15187,emb,a_2_a_4,s,0.9446079
15187,emb,a_2_a_5,s,0.94495815
15187,emb,a_2_a_6,s,0.80466694
15187,emb,a_2_a_7,s,0.94495815
15187,emb,a_3_a_4,s,0.9102608
15187,emb,a_3_a_5,s,0.98007464
15187,emb,a_3_a_6,s,0.83316433
15187,emb,a_3_a_7,s,0.98007464
15187,emb,a_4_a_5,s,0.8827368
15187,emb,a_4_a_6,s,0.7755775
15187,emb,a_4_a_7,s,0.8827368
15187,emb,a_5_a_6,s,0.8322586
15187,emb,a_5_a_7,s,1.0000001
15187,emb,a_6_a_7,s,0.8322586
15188,emb,a_0_a_1,s,0.98447174
15188,emb,a_0_a_2,s,0.9989664
15188,emb,a_0_a_3,s,0.98701584
15188,emb,a_0_a_4,s,0.97696036
15188,emb,a_0_a_5,s,0.97197634
15188,emb,a_0_a_6,s,0.9779474
15188,emb,a_0_a_7,s,0.993119
15188,emb,a_1_a_2,s,0.9851475
15188,emb,a_1_a_3,s,0.9859045
15188,emb,a_1_a_4,s,0.9748416
15188,emb,a_1_a_5,s,0.9680649
15188,emb,a_1_a_6,s,0.96976876
15188,emb,a_1_a_7,s,0.98764163
15188,emb,a_2_a_3,s,0.9878683
15188,emb,a_2_a_4,s,0.9768502
15188,emb,a_2_a_5,s,0.9723567
15188,emb,a_2_a_6,s,0.97784615
15188,emb,a_2_a_7,s,0.9935132
15188,emb,a_3_a_4,s,0.97790456
15188,emb,a_3_a_5,s,0.97561926
15188,emb,a_3_a_6,s,0.9745398
15188,emb,a_3_a_7,s,0.9871909
15188,emb,a_4_a_5,s,0.95767725
15188,emb,a_4_a_6,s,0.9787135
15188,emb,a_4_a_7,s,0.97969705
15188,emb,a_5_a_6,s,0.9686231
15188,emb,a_5_a_7,s,0.9699266
15188,emb,a_6_a_7,s,0.9795407
15189,emb,a_0_a_1,s,0.9097525
15189,emb,a_0_a_2,s,0.9368606
15189,emb,a_0_a_3,s,0.89567316
15189,emb,a_0_a_4,s,0.9497612
15189,emb,a_0_a_5,s,0.90017676
15189,emb,a_0_a_6,s,0.890287
15189,emb,a_0_a_7,s,0.8924519
15189,emb,a_1_a_2,s,0.9036449
15189,emb,a_1_a_3,s,0.93142486
15189,emb,a_1_a_4,s,0.8906206
15189,emb,a_1_a_5,s,0.9842689
15189,emb,a_1_a_6,s,0.9755533
15189,emb,a_1_a_7,s,0.98889434
15189,emb,a_2_a_3,s,0.89793277
15189,emb,a_2_a_4,s,0.98044205
15189,emb,a_2_a_5,s,0.8834386
15189,emb,a_2_a_6,s,0.9129647
15189,emb,a_2_a_7,s,0.8957557
15189,emb,a_3_a_4,s,0.8916286
15189,emb,a_3_a_5,s,0.94127953
15189,emb,a_3_a_6,s,0.9373575
15189,emb,a_3_a_7,s,0.9376159
15189,emb,a_4_a_5,s,0.8706751
15189,emb,a_4_a_6,s,0.89767396
15189,emb,a_4_a_7,s,0.8834704
15189,emb,a_5_a_6,s,0.97386366
15189,emb,a_5_a_7,s,0.9857347
15189,emb,a_6_a_7,s,0.98549294
15190,emb,a_0_a_1,s,0.9296558
15190,emb,a_0_a_2,s,0.97513294
15190,emb,a_0_a_3,s,0.93237436
15190,emb,a_0_a_4,s,0.97594476
15190,emb,a_0_a_5,s,0.93237436
15190,emb,a_0_a_6,s,0.9728265
15190,emb,a_0_a_7,s,0.98576117
15190,emb,a_1_a_2,s,0.93613
15190,emb,a_1_a_3,s,0.9962291
15190,emb,a_1_a_4,s,0.9151871
15190,emb,a_1_a_5,s,0.9962291
15190,emb,a_1_a_6,s,0.9575542
15190,emb,a_1_a_7,s,0.9363954
15190,emb,a_2_a_3,s,0.9331713
15190,emb,a_2_a_4,s,0.9815151
15190,emb,a_2_a_5,s,0.9331713
15190,emb,a_2_a_6,s,0.9693924
15190,emb,a_2_a_7,s,0.9824834
15190,emb,a_3_a_4,s,0.91722745
15190,emb,a_3_a_5,s,1.0
15190,emb,a_3_a_6,s,0.95637274
15190,emb,a_3_a_7,s,0.9372002
15190,emb,a_4_a_5,s,0.91722745
15190,emb,a_4_a_6,s,0.952236
15190,emb,a_4_a_7,s,0.97046
15190,emb,a_5_a_6,s,0.95637274
15190,emb,a_5_a_7,s,0.9372002
15190,emb,a_6_a_7,s,0.9791702
15191,emb,a_0_a_1,s,0.99313456
15191,emb,a_0_a_2,s,0.9931979
15191,emb,a_0_a_3,s,0.97080946
15191,emb,a_0_a_4,s,0.969645
15191,emb,a_0_a_5,s,0.96002686
15191,emb,a_0_a_6,s,0.9712553
15191,emb,a_0_a_7,s,0.9712553
15191,emb,a_1_a_2,s,0.9998878
15191,emb,a_1_a_3,s,0.98016703
15191,emb,a_1_a_4,s,0.9785415
15191,emb,a_1_a_5,s,0.97083807
15191,emb,a_1_a_6,s,0.9806865
15191,emb,a_1_a_7,s,0.9806865
15191,emb,a_2_a_3,s,0.98002297
15191,emb,a_2_a_4,s,0.97857404
15191,emb,a_2_a_5,s,0.97084856
15191,emb,a_2_a_6,s,0.9805579
15191,emb,a_2_a_7,s,0.9805579
15191,emb,a_3_a_4,s,0.99649584
15191,emb,a_3_a_5,s,0.99438715
15191,emb,a_3_a_6,s,0.99991995
15191,emb,a_3_a_7,s,0.99991995
15191,emb,a_4_a_5,s,0.9890308
15191,emb,a_4_a_6,s,0.99650127
15191,emb,a_4_a_7,s,0.99650127
15191,emb,a_5_a_6,s,0.9941795
15191,emb,a_5_a_7,s,0.9941795
15191,emb,a_6_a_7,s,1.0000001
15192,emb,a_0_a_1,s,0.96037734
15192,emb,a_0_a_2,s,0.99984014
15192,emb,a_0_a_3,s,0.9751024
15192,emb,a_0_a_4,s,0.99109006
15192,emb,a_0_a_5,s,0.9431393
15192,emb,a_0_a_6,s,0.98795915
15192,emb,a_0_a_7,s,0.94013417
15192,emb,a_1_a_2,s,0.95968425
15192,emb,a_1_a_3,s,0.9730991
15192,emb,a_1_a_4,s,0.950886
15192,emb,a_1_a_5,s,0.93961525
15192,emb,a_1_a_6,s,0.9519984
15192,emb,a_1_a_7,s,0.9668863
15192,emb,a_2_a_3,s,0.9744247
15192,emb,a_2_a_4,s,0.9911493
15192,emb,a_2_a_5,s,0.9432163
15192,emb,a_2_a_6,s,0.9879202
15192,emb,a_2_a_7,s,0.9400151
15192,emb,a_3_a_4,s,0.96551794
15192,emb,a_3_a_5,s,0.92301834
15192,emb,a_3_a_6,s,0.9685254
15192,emb,a_3_a_7,s,0.9615042
15192,emb,a_4_a_5,s,0.94528705
15192,emb,a_4_a_6,s,0.99160504
15192,emb,a_4_a_7,s,0.9341389
15192,emb,a_5_a_6,s,0.94280326
15192,emb,a_5_a_7,s,0.9654677
15192,emb,a_6_a_7,s,0.9342786
15193,emb,a_0_a_1,s,0.97255194
15193,emb,a_0_a_2,s,0.9958853
15193,emb,a_0_a_3,s,0.9742391
15193,emb,a_0_a_4,s,0.9687423
15193,emb,a_0_a_5,s,0.99589133
15193,emb,a_0_a_6,s,0.96015596
15193,emb,a_0_a_7,s,0.97387743
15193,emb,a_1_a_2,s,0.97205544
15193,emb,a_1_a_3,s,0.96076506
15193,emb,a_1_a_4,s,0.95787644
15193,emb,a_1_a_5,s,0.97214216
15193,emb,a_1_a_6,s,0.9427464
15193,emb,a_1_a_7,s,0.9988887
15193,emb,a_2_a_3,s,0.97661257
15193,emb,a_2_a_4,s,0.97099084
15193,emb,a_2_a_5,s,0.9996601
15193,emb,a_2_a_6,s,0.96270144
15193,emb,a_2_a_7,s,0.97476125
15193,emb,a_3_a_4,s,0.99661124
15193,emb,a_3_a_5,s,0.9770939
15193,emb,a_3_a_6,s,0.94959134
15193,emb,a_3_a_7,s,0.95880866
15193,emb,a_4_a_5,s,0.9713348
15193,emb,a_4_a_6,s,0.94735277
15193,emb,a_4_a_7,s,0.956115
15193,emb,a_5_a_6,s,0.9629699
15193,emb,a_5_a_7,s,0.9746283
15193,emb,a_6_a_7,s,0.9441622
15194,emb,a_0_a_1,s,0.9906976
15194,emb,a_0_a_2,s,0.98000455
15194,emb,a_0_a_3,s,0.9906976
15194,emb,a_0_a_4,s,0.95450115
15194,emb,a_0_a_5,s,1.0
15194,emb,a_0_a_6,s,0.99121946
15194,emb,a_0_a_7,s,0.99107516
15194,emb,a_1_a_2,s,0.97733027
15194,emb,a_1_a_3,s,1.0000001
15194,emb,a_1_a_4,s,0.95159376
15194,emb,a_1_a_5,s,0.9906976
15194,emb,a_1_a_6,s,0.9850621
15194,emb,a_1_a_7,s,0.98430836
15194,emb,a_2_a_3,s,0.97733027
15194,emb,a_2_a_4,s,0.93689764
15194,emb,a_2_a_5,s,0.98000455
15194,emb,a_2_a_6,s,0.97562075
15194,emb,a_2_a_7,s,0.97453374
15194,emb,a_3_a_4,s,0.95159376
15194,emb,a_3_a_5,s,0.9906976
15194,emb,a_3_a_6,s,0.9850621
15194,emb,a_3_a_7,s,0.98430836
15194,emb,a_4_a_5,s,0.95450115
15194,emb,a_4_a_6,s,0.95675814
15194,emb,a_4_a_7,s,0.9537406
15194,emb,a_5_a_6,s,0.99121946
15194,emb,a_5_a_7,s,0.99107516
15194,emb,a_6_a_7,s,0.994925
15195,emb,a_0_a_1,s,0.9544276
15195,emb,a_0_a_2,s,0.99548954
15195,emb,a_0_a_3,s,0.9830309
15195,emb,a_0_a_4,s,0.98352855
15195,emb,a_0_a_5,s,0.94318175
15195,emb,a_0_a_6,s,0.9830309
15195,emb,a_0_a_7,s,0.98352855
15195,emb,a_1_a_2,s,0.9486748
15195,emb,a_1_a_3,s,0.93822277
15195,emb,a_1_a_4,s,0.93811333
15195,emb,a_1_a_5,s,0.9055352
15195,emb,a_1_a_6,s,0.93822277
15195,emb,a_1_a_7,s,0.93811333
15195,emb,a_2_a_3,s,0.9864241
15195,emb,a_2_a_4,s,0.9867455
15195,emb,a_2_a_5,s,0.94546163
15195,emb,a_2_a_6,s,0.9864241
15195,emb,a_2_a_7,s,0.9867455
15195,emb,a_3_a_4,s,0.9996249
15195,emb,a_3_a_5,s,0.9395711
15195,emb,a_3_a_6,s,0.9999999
15195,emb,a_3_a_7,s,0.9996249
15195,emb,a_4_a_5,s,0.94017947
15195,emb,a_4_a_6,s,0.9996249
15195,emb,a_4_a_7,s,1.0000002
15195,emb,a_5_a_6,s,0.9395711
15195,emb,a_5_a_7,s,0.94017947
15195,emb,a_6_a_7,s,0.9996249
15196,emb,a_0_a_1,s,0.8970308
15196,emb,a_0_a_2,s,0.91843283
15196,emb,a_0_a_3,s,0.92913127
15196,emb,a_0_a_4,s,0.92467487
15196,emb,a_0_a_5,s,0.92074573
15196,emb,a_0_a_6,s,0.87998176
15196,emb,a_0_a_7,s,0.9000782
15196,emb,a_1_a_2,s,0.9042016
15196,emb,a_1_a_3,s,0.93131
15196,emb,a_1_a_4,s,0.9322963
15196,emb,a_1_a_5,s,0.9295789
15196,emb,a_1_a_6,s,0.9080416
15196,emb,a_1_a_7,s,0.9114239
15196,emb,a_2_a_3,s,0.9368227
15196,emb,a_2_a_4,s,0.94688106
15196,emb,a_2_a_5,s,0.90385985
15196,emb,a_2_a_6,s,0.8741782
15196,emb,a_2_a_7,s,0.9108224
15196,emb,a_3_a_4,s,0.9727935
15196,emb,a_3_a_5,s,0.94902736
15196,emb,a_3_a_6,s,0.9181416
15196,emb,a_3_a_7,s,0.96496105
15196,emb,a_4_a_5,s,0.9428997
15196,emb,a_4_a_6,s,0.9103472
15196,emb,a_4_a_7,s,0.9498784
15196,emb,a_5_a_6,s,0.9444107
15196,emb,a_5_a_7,s,0.93386364
15196,emb,a_6_a_7,s,0.9491368
15197,emb,a_0_a_1,s,0.98728067
15197,emb,a_0_a_2,s,0.98518056
15197,emb,a_0_a_3,s,0.9863342
15197,emb,a_0_a_4,s,0.9959209
15197,emb,a_0_a_5,s,0.991676
15197,emb,a_0_a_6,s,0.99509513
15197,emb,a_0_a_7,s,0.9948237
15197,emb,a_1_a_2,s,0.981366
15197,emb,a_1_a_3,s,0.9754536
15197,emb,a_1_a_4,s,0.98572445
15197,emb,a_1_a_5,s,0.98225445
15197,emb,a_1_a_6,s,0.9883135
15197,emb,a_1_a_7,s,0.9825232
15197,emb,a_2_a_3,s,0.97758406
15197,emb,a_2_a_4,s,0.98749197
15197,emb,a_2_a_5,s,0.9910882
15197,emb,a_2_a_6,s,0.9864222
15197,emb,a_2_a_7,s,0.9883455
15197,emb,a_3_a_4,s,0.98692876
15197,emb,a_3_a_5,s,0.98729503
15197,emb,a_3_a_6,s,0.9868039
15197,emb,a_3_a_7,s,0.9887156
15197,emb,a_4_a_5,s,0.99497926
15197,emb,a_4_a_6,s,0.9940778
15197,emb,a_4_a_7,s,0.99646616
15197,emb,a_5_a_6,s,0.99169266
15197,emb,a_5_a_7,s,0.99625456
15197,emb,a_6_a_7,s,0.9938064
15198,emb,a_0_a_1,s,1.0000002
15198,emb,a_0_a_2,s,0.99097204
15198,emb,a_0_a_3,s,1.0000002
15198,emb,a_0_a_4,s,1.0000002
15198,emb,a_0_a_5,s,1.0000002
15198,emb,a_0_a_6,s,1.0000002
15198,emb,a_0_a_7,s,0.9894506
15198,emb,a_1_a_2,s,0.99097204
15198,emb,a_1_a_3,s,1.0000002
15198,emb,a_1_a_4,s,1.0000002
15198,emb,a_1_a_5,s,1.0000002
15198,emb,a_1_a_6,s,1.0000002
15198,emb,a_1_a_7,s,0.9894506
15198,emb,a_2_a_3,s,0.99097204
15198,emb,a_2_a_4,s,0.99097204
15198,emb,a_2_a_5,s,0.99097204
15198,emb,a_2_a_6,s,0.99097204
15198,emb,a_2_a_7,s,0.98075616
15198,emb,a_3_a_4,s,1.0000002
15198,emb,a_3_a_5,s,1.0000002
15198,emb,a_3_a_6,s,1.0000002
15198,emb,a_3_a_7,s,0.9894506
15198,emb,a_4_a_5,s,1.0000002
15198,emb,a_4_a_6,s,1.0000002
15198,emb,a_4_a_7,s,0.9894506
15198,emb,a_5_a_6,s,1.0000002
15198,emb,a_5_a_7,s,0.9894506
15198,emb,a_6_a_7,s,0.9894506
15199,emb,a_0_a_1,s,0.9960931
15199,emb,a_0_a_2,s,0.9962698
15199,emb,a_0_a_3,s,0.9957615
15199,emb,a_0_a_4,s,0.9953384
15199,emb,a_0_a_5,s,0.9953384
15199,emb,a_0_a_6,s,0.9953384
15199,emb,a_0_a_7,s,0.99893713
15199,emb,a_1_a_2,s,0.9998975
15199,emb,a_1_a_3,s,0.999552
15199,emb,a_1_a_4,s,0.9990139
15199,emb,a_1_a_5,s,0.9990139
15199,emb,a_1_a_6,s,0.9990139
15199,emb,a_1_a_7,s,0.9952272
15199,emb,a_2_a_3,s,0.99969923
15199,emb,a_2_a_4,s,0.99913764
15199,emb,a_2_a_5,s,0.99913764
15199,emb,a_2_a_6,s,0.99913764
15199,emb,a_2_a_7,s,0.99540055
15199,emb,a_3_a_4,s,0.99952817
15199,emb,a_3_a_5,s,0.99952817
15199,emb,a_3_a_6,s,0.99952817
15199,emb,a_3_a_7,s,0.99463296
15199,emb,a_4_a_5,s,0.99999994
15199,emb,a_4_a_6,s,0.99999994
15199,emb,a_4_a_7,s,0.9942952
15199,emb,a_5_a_6,s,0.99999994
15199,emb,a_5_a_7,s,0.9942952
15199,emb,a_6_a_7,s,0.9942952
15200,emb,a_0_a_1,s,0.97074246
15200,emb,a_0_a_2,s,0.9855776
15200,emb,a_0_a_3,s,0.9836693
15200,emb,a_0_a_4,s,0.98342836
15200,emb,a_0_a_5,s,0.9888068
15200,emb,a_0_a_6,s,0.9662832
15200,emb,a_0_a_7,s,0.9677663
15200,emb,a_1_a_2,s,0.983003
15200,emb,a_1_a_3,s,0.96052164
15200,emb,a_1_a_4,s,0.9816028
15200,emb,a_1_a_5,s,0.9790952
15200,emb,a_1_a_6,s,0.99330896
15200,emb,a_1_a_7,s,0.9407197
15200,emb,a_2_a_3,s,0.98239803
15200,emb,a_2_a_4,s,0.9861298
15200,emb,a_2_a_5,s,0.98552084
15200,emb,a_2_a_6,s,0.98521507
15200,emb,a_2_a_7,s,0.95140606
15200,emb,a_3_a_4,s,0.9736228
15200,emb,a_3_a_5,s,0.9705925
15200,emb,a_3_a_6,s,0.96399415
15200,emb,a_3_a_7,s,0.9432141
15200,emb,a_4_a_5,s,0.99551296
15200,emb,a_4_a_6,s,0.9697741
15200,emb,a_4_a_7,s,0.94821626
15200,emb,a_5_a_6,s,0.965449
15200,emb,a_5_a_7,s,0.9587202
15200,emb,a_6_a_7,s,0.933983
15201,emb,a_0_a_1,s,0.9774589
15201,emb,a_0_a_2,s,0.9839815
15201,emb,a_0_a_3,s,0.94689155
15201,emb,a_0_a_4,s,0.9192204
15201,emb,a_0_a_5,s,0.9143146
15201,emb,a_0_a_6,s,0.94187474
15201,emb,a_0_a_7,s,0.9886726
15201,emb,a_1_a_2,s,0.9803131
15201,emb,a_1_a_3,s,0.9586666
15201,emb,a_1_a_4,s,0.9308965
15201,emb,a_1_a_5,s,0.9231315
15201,emb,a_1_a_6,s,0.95019233
15201,emb,a_1_a_7,s,0.98537576
15201,emb,a_2_a_3,s,0.9641142
15201,emb,a_2_a_4,s,0.92891055
15201,emb,a_2_a_5,s,0.922415
15201,emb,a_2_a_6,s,0.9568138
15201,emb,a_2_a_7,s,0.990126
15201,emb,a_3_a_4,s,0.9750054
15201,emb,a_3_a_5,s,0.9755723
15201,emb,a_3_a_6,s,0.99246746
15201,emb,a_3_a_7,s,0.96554005
15201,emb,a_4_a_5,s,0.99586004
15201,emb,a_4_a_6,s,0.9773877
15201,emb,a_4_a_7,s,0.9326272
15201,emb,a_5_a_6,s,0.9763216
15201,emb,a_5_a_7,s,0.9292937
15201,emb,a_6_a_7,s,0.9575454
15202,emb,a_0_a_1,s,0.96689296
15202,emb,a_0_a_2,s,0.9587592
15202,emb,a_0_a_3,s,0.9573428
15202,emb,a_0_a_4,s,0.9254
15202,emb,a_0_a_5,s,0.95436734
15202,emb,a_0_a_6,s,0.9349905
15202,emb,a_0_a_7,s,0.8996431
15202,emb,a_1_a_2,s,0.9189799
15202,emb,a_1_a_3,s,0.9863577
15202,emb,a_1_a_4,s,0.9495237
15202,emb,a_1_a_5,s,0.91100633
15202,emb,a_1_a_6,s,0.89005953
15202,emb,a_1_a_7,s,0.8982558
15202,emb,a_2_a_3,s,0.9187507
15202,emb,a_2_a_4,s,0.90462375
15202,emb,a_2_a_5,s,0.95726556
15202,emb,a_2_a_6,s,0.94258255
15202,emb,a_2_a_7,s,0.91063786
15202,emb,a_3_a_4,s,0.94447076
15202,emb,a_3_a_5,s,0.9079861
15202,emb,a_3_a_6,s,0.9047795
15202,emb,a_3_a_7,s,0.90391743
15202,emb,a_4_a_5,s,0.9001688
15202,emb,a_4_a_6,s,0.87760514
15202,emb,a_4_a_7,s,0.9046637
15202,emb,a_5_a_6,s,0.94540757
15202,emb,a_5_a_7,s,0.91785383
15202,emb,a_6_a_7,s,0.9220787
15203,emb,a_0_a_1,s,0.9957415
15203,emb,a_0_a_2,s,0.9957415
15203,emb,a_0_a_3,s,0.93993247
15203,emb,a_0_a_4,s,0.99606967
15203,emb,a_0_a_5,s,0.96142334
15203,emb,a_0_a_6,s,0.9957834
15203,emb,a_0_a_7,s,0.9987079
15203,emb,a_1_a_2,s,1.0000002
15203,emb,a_1_a_3,s,0.94078004
15203,emb,a_1_a_4,s,0.99218905
15203,emb,a_1_a_5,s,0.9629923
15203,emb,a_1_a_6,s,0.9999167
15203,emb,a_1_a_7,s,0.9950454
15203,emb,a_2_a_3,s,0.94078004
15203,emb,a_2_a_4,s,0.99218905
15203,emb,a_2_a_5,s,0.9629923
15203,emb,a_2_a_6,s,0.9999167
15203,emb,a_2_a_7,s,0.9950454
15203,emb,a_3_a_4,s,0.9382923
15203,emb,a_3_a_5,s,0.97232264
15203,emb,a_3_a_6,s,0.94069076
15203,emb,a_3_a_7,s,0.9405454
15203,emb,a_4_a_5,s,0.9615859
15203,emb,a_4_a_6,s,0.9922309
15203,emb,a_4_a_7,s,0.9949786
15203,emb,a_5_a_6,s,0.96293056
15203,emb,a_5_a_7,s,0.96276736
15203,emb,a_6_a_7,s,0.9950492
15204,emb,a_0_a_1,s,0.9925278
15204,emb,a_0_a_2,s,0.9624265
15204,emb,a_0_a_3,s,0.96498215
15204,emb,a_0_a_4,s,0.9868389
15204,emb,a_0_a_5,s,0.99837303
15204,emb,a_0_a_6,s,0.9645183
15204,emb,a_0_a_7,s,0.99772424
15204,emb,a_1_a_2,s,0.970021
15204,emb,a_1_a_3,s,0.9722378
15204,emb,a_1_a_4,s,0.9840641
15204,emb,a_1_a_5,s,0.99190176
15204,emb,a_1_a_6,s,0.9743378
15204,emb,a_1_a_7,s,0.99216515
15204,emb,a_2_a_3,s,0.9842951
15204,emb,a_2_a_4,s,0.95767826
